Year,Gender,Age,Scenario,Abdominal_obesity,No_abdominal_obesity,Cohort
2029,Women,38,Baseline,0.620798085,0.379201915,1991
2029,Women,39,Baseline,0.618736453,0.381263547,1990
2029,Women,40,Baseline,0.617208697,0.382791303,1989
2029,Women,41,Baseline,0.616208923,0.383791077,1988
2029,Women,42,Baseline,0.61573013,0.38426987,1987
2029,Women,43,Baseline,0.615763922,0.384236078,1986
2029,Women,44,Baseline,0.616300137,0.383699863,1985
2029,Women,45,Baseline,0.617326342,0.382673658,1984
2029,Women,46,Baseline,0.618827151,0.381172849,1983
2029,Women,47,Baseline,0.620783298,0.379216702,1982
2029,Women,48,Baseline,0.623168542,0.376831458,1981
2029,Women,49,Baseline,0.625943368,0.374056632,1980
2029,Women,50,Baseline,0.62906055,0.37093945,1979
2029,Women,51,Baseline,0.632466547,0.367533453,1978
2029,Women,52,Baseline,0.636100964,0.363899036,1977
2029,Women,53,Baseline,0.639901793,0.360098207,1976
2029,Women,54,Baseline,0.643831368,0.356168632,1975
2029,Women,55,Baseline,0.647886741,0.352113259,1974
2029,Women,56,Baseline,0.652133236,0.347866764,1973
2029,Women,57,Baseline,0.65682253,0.34317747,1972
2029,Women,58,Baseline,0.662867466,0.337132534,1971
2029,Women,59,Baseline,0.672125652,0.327874348,1970
2029,Women,60,Baseline,0.674949314,0.325050686,1969
2029,Women,61,Baseline,0.66870931,0.33129069,1968
2029,Women,62,Baseline,0.667170449,0.332829551,1967
2029,Women,63,Baseline,0.668071891,0.331928109,1966
2029,Women,64,Baseline,0.666294458,0.333705542,1965
2029,Women,65,Baseline,0.668256647,0.331743353,1964
2029,Women,66,Baseline,0.679459801,0.320540199,1963
2029,Women,67,Baseline,0.685030536,0.314969464,1962
2029,Women,68,Baseline,0.685733112,0.314266888,1961
2029,Women,69,Baseline,0.68713669,0.31286331,1960
2029,Women,70,Baseline,0.687337748,0.312662252,1959
2029,Women,71,Baseline,0.679790847,0.320209153,1958
2029,Women,72,Baseline,0.675014992,0.324985008,1957
2029,Women,73,Baseline,0.672319788,0.327680212,1956
2029,Women,74,Baseline,0.670463129,0.329536871,1955
2029,Women,75,Baseline,0.668849124,0.331150876,1954
2029,Women,76,Baseline,0.667175995,0.332824005,1953
2029,Women,77,Baseline,0.665301988,0.334698012,1952
2029,Women,78,Baseline,0.663204098,0.336795902,1951
2029,Women,79,Baseline,0.660967155,0.339032845,1950
2029,Women,80,Baseline,0.658702131,0.341297869,1949
2029,Women,81,Baseline,0.656523515,0.343476485,1948
2029,Women,82,Baseline,0.654545578,0.345454422,1947
2029,Women,83,Baseline,0.652874708,0.347125292,1946
2029,Women,84,Baseline,0.651590683,0.348409317,1945
2029,Women,85,Baseline,0.650758155,0.349241845,1944
2029,Women,86,Baseline,0.650432659,0.349567341,1943
2029,Women,87,Baseline,0.650662066,0.349337934,1942
2029,Women,88,Baseline,0.651487809,0.348512191,1941
2029,Women,89,Baseline,0.652945897,0.347054103,1940
2029,Women,90,Baseline,0.655067758,0.344932242,1939
2029,Women,91,Baseline,0.657880936,0.342119064,1938
2029,Women,92,Baseline,0.661409663,0.338590337,1937
2029,Women,93,Baseline,0.66567534,0.33432466,1936
2029,Women,94,Baseline,0.670696937,0.329303063,1935
2029,Women,95,Baseline,0.676491327,0.323508673,1934
2029,Women,96,Baseline,0.683073565,0.316926435,1933
2029,Women,97,Baseline,0.690457127,0.309542873,1932
2029,Women,98,Baseline,0.69865411,0.30134589,1931
2029,Women,99,Baseline,0.707675404,0.292324596,1930
2029,Women,100,Baseline,0.717530839,0.282469161,1929
2030,Men,35,Baseline,0.36337319,0.63662681,1995
2030,Men,36,Baseline,0.383051705,0.616948295,1994
2030,Men,37,Baseline,0.401580463,0.598419537,1993
2030,Men,38,Baseline,0.418958087,0.581041913,1992
2030,Men,39,Baseline,0.435183102,0.564816898,1991
2030,Men,40,Baseline,0.450253937,0.549746063,1990
2030,Men,41,Baseline,0.464168939,0.535831061,1989
2030,Men,42,Baseline,0.476926396,0.523073604,1988
2030,Men,43,Baseline,0.488524576,0.511475424,1987
2030,Men,44,Baseline,0.498961799,0.501038201,1986
2030,Men,45,Baseline,0.508236553,0.491763447,1985
2030,Men,46,Baseline,0.516347681,0.483652319,1984
2030,Men,47,Baseline,0.523294681,0.476705319,1983
2030,Men,48,Baseline,0.529078462,0.470921538,1982
2030,Men,49,Baseline,0.533703048,0.466296952,1981
2030,Men,50,Baseline,0.537175728,0.462824272,1980
2030,Men,51,Baseline,0.539507678,0.460492322,1979
2030,Men,52,Baseline,0.540715005,0.459284995,1978
2030,Men,53,Baseline,0.540819863,0.459180137,1977
2030,Men,54,Baseline,0.539850087,0.460149913,1976
2030,Men,55,Baseline,0.537834853,0.462165147,1975
2030,Men,56,Baseline,0.534791802,0.465208198,1974
2030,Men,57,Baseline,0.530679548,0.469320452,1973
2030,Men,58,Baseline,0.525170665,0.474829335,1972
2030,Men,59,Baseline,0.517244423,0.482755577,1971
2030,Men,60,Baseline,0.510206028,0.489793972,1970
2030,Men,61,Baseline,0.505231585,0.494768415,1969
2030,Men,62,Baseline,0.499108078,0.500891922,1968
2030,Men,63,Baseline,0.490610179,0.509389821,1967
2030,Men,64,Baseline,0.480700419,0.519299581,1966
2030,Men,65,Baseline,0.471435896,0.528564104,1965
2030,Men,66,Baseline,0.45684767,0.54315233,1964
2030,Men,67,Baseline,0.446904638,0.553095362,1963
2030,Men,68,Baseline,0.440383117,0.559616883,1962
2030,Men,69,Baseline,0.433148249,0.566851751,1961
2030,Men,70,Baseline,0.429180924,0.570819076,1960
2030,Men,71,Baseline,0.434694457,0.565305543,1959
2030,Men,72,Baseline,0.435148155,0.564851845,1958
2030,Men,73,Baseline,0.432373846,0.567626154,1957
2030,Men,74,Baseline,0.428044371,0.571955629,1956
2030,Men,75,Baseline,0.422837838,0.577162162,1955
2030,Men,76,Baseline,0.417056153,0.582943847,1954
2030,Men,77,Baseline,0.410818662,0.589181338,1953
2030,Men,78,Baseline,0.404119889,0.595880111,1952
2030,Men,79,Baseline,0.396845813,0.603154187,1951
2030,Men,80,Baseline,0.388861114,0.611138886,1950
2030,Men,81,Baseline,0.380032041,0.619967959,1949
2030,Men,82,Baseline,0.370229252,0.629770748,1948
2030,Men,83,Baseline,0.359335298,0.640664702,1947
2030,Men,84,Baseline,0.347264376,0.652735624,1946
2030,Men,85,Baseline,0.333948282,0.666051718,1945
2030,Men,86,Baseline,0.319329211,0.680670789,1944
2030,Men,87,Baseline,0.303357889,0.696642111,1943
2030,Men,88,Baseline,0.285992068,0.714007932,1942
2030,Men,89,Baseline,0.267195321,0.732804679,1941
2030,Men,90,Baseline,0.246936074,0.753063926,1940
2030,Men,91,Baseline,0.225186818,0.774813182,1939
2030,Men,92,Baseline,0.201923477,0.798076523,1938
2030,Men,93,Baseline,0.177124881,0.822875119,1937
2030,Men,94,Baseline,0.150772339,0.849227661,1936
2030,Men,95,Baseline,0.122849288,0.877150712,1935
2030,Men,96,Baseline,0.093340994,0.906659006,1934
2030,Men,97,Baseline,0.062234306,0.937765694,1933
2030,Men,98,Baseline,0.029517448,0.970482552,1932
2030,Men,99,Baseline,0.029517448,0.970482552,1931
2030,Men,100,Baseline,0.029517448,0.970482552,1930
2030,Women,35,Baseline,0.640309381,0.359690619,1995
2030,Women,36,Baseline,0.636061293,0.363938707,1994
2030,Women,37,Baseline,0.632384131,0.367615869,1993
2030,Women,38,Baseline,0.629274291,0.370725709,1992
2030,Women,39,Baseline,0.626727577,0.373272423,1991
2030,Women,40,Baseline,0.624739073,0.375260927,1990
2030,Women,41,Baseline,0.623302978,0.376697022,1989
2030,Women,42,Baseline,0.622412388,0.377587612,1988
2030,Women,43,Baseline,0.622059013,0.377940987,1987
2030,Women,44,Baseline,0.6222328,0.3777672,1986
2030,Women,45,Baseline,0.622921431,0.377078569,1985
2030,Women,46,Baseline,0.624109638,0.375890362,1984
2030,Women,47,Baseline,0.62577826,0.37422174,1983
2030,Women,48,Baseline,0.627901145,0.372098855,1982
2030,Women,49,Baseline,0.630438802,0.369561198,1981
2030,Women,50,Baseline,0.633343947,0.366656053,1980
2030,Women,51,Baseline,0.636562854,0.363437146,1979
2030,Women,52,Baseline,0.640034791,0.359965209,1978
2030,Women,53,Baseline,0.643697186,0.356302814,1977
2030,Women,54,Baseline,0.64751148,0.35248852,1976
2030,Women,55,Baseline,0.651473622,0.348526378,1975
2030,Women,56,Baseline,0.655647959,0.344352041,1974
2030,Women,57,Baseline,0.660286595,0.339713405,1973
2030,Women,58,Baseline,0.666310712,0.333689288,1972
2030,Women,59,Baseline,0.675608469,0.324391531,1971
2030,Women,60,Baseline,0.678454194,0.321545806,1970
2030,Women,61,Baseline,0.672197033,0.327802967,1969
2030,Women,62,Baseline,0.670629041,0.329370959,1968
2030,Women,63,Baseline,0.67155688,0.32844312,1967
2030,Women,64,Baseline,0.66986159,0.33013841,1966
2030,Women,65,Baseline,0.671760306,0.328239694,1965
2030,Women,66,Baseline,0.68277869,0.31722131,1964
2030,Women,67,Baseline,0.688262568,0.311737432,1963
2030,Women,68,Baseline,0.688860204,0.311139796,1962
2030,Women,69,Baseline,0.690053597,0.309946403,1961
2030,Women,70,Baseline,0.690242352,0.309757648,1960
2030,Women,71,Baseline,0.682848908,0.317151092,1959
2030,Women,72,Baseline,0.67816968,0.32183032,1958
2030,Women,73,Baseline,0.675548456,0.324451544,1957
2030,Women,74,Baseline,0.673764645,0.326235355,1956
2030,Women,75,Baseline,0.672229613,0.327770387,1955
2030,Women,76,Baseline,0.670644232,0.329355768,1954
2030,Women,77,Baseline,0.668867442,0.331132558,1953
2030,Women,78,Baseline,0.666875739,0.333124261,1952
2030,Women,79,Baseline,0.664752486,0.335247514,1951
2030,Women,80,Baseline,0.662607084,0.337392916,1950
2030,Women,81,Baseline,0.660552541,0.339447459,1949
2030,Women,82,Baseline,0.658701754,0.341298246,1948
2030,Women,83,Baseline,0.657159906,0.342840094,1947
2030,Women,84,Baseline,0.656005923,0.343994077,1946
2030,Women,85,Baseline,0.655303805,0.344696195,1945
2030,Women,86,Baseline,0.655108543,0.344891457,1944
2030,Women,87,Baseline,0.655467552,0.344532448,1943
2030,Women,88,Baseline,0.656421882,0.343578118,1942
2030,Women,89,Baseline,0.658007217,0.341992783,1941
2030,Women,90,Baseline,0.660254704,0.339745296,1940
2030,Women,91,Baseline,0.663191645,0.336808355,1939
2030,Women,92,Baseline,0.666842065,0.333157935,1938
2030,Women,93,Baseline,0.671227183,0.328772817,1937
2030,Women,94,Baseline,0.676365809,0.323634191,1936
2030,Women,95,Baseline,0.682274675,0.317725325,1935
2030,Women,96,Baseline,0.688968711,0.311031289,1934
2030,Women,97,Baseline,0.696461284,0.303538716,1933
2030,Women,98,Baseline,0.704764393,0.295235607,1932
2030,Women,99,Baseline,0.71388884,0.28611116,1931
2030,Women,100,Baseline,0.723844374,0.276155626,1930
2031,Men,35,Baseline,0.36760514,0.63239486,1996
2031,Men,36,Baseline,0.387363508,0.612636492,1995
2031,Men,37,Baseline,0.405968748,0.594031252,1994
2031,Men,38,Baseline,0.423419462,0.576580538,1993
2031,Men,39,Baseline,0.439714146,0.560285854,1992
2031,Men,40,Baseline,0.454851201,0.545148799,1991
2031,Men,41,Baseline,0.468828935,0.531171065,1990
2031,Men,42,Baseline,0.481645589,0.518354411,1989
2031,Men,43,Baseline,0.493299378,0.506700622,1988
2031,Men,44,Baseline,0.503788552,0.496211448,1987
2031,Men,45,Baseline,0.513111515,0.486888485,1986
2031,Men,46,Baseline,0.521267004,0.478732996,1985
2031,Men,47,Baseline,0.528254378,0.471745622,1984
2031,Men,48,Baseline,0.534074356,0.465925644,1983
2031,Men,49,Baseline,0.538730668,0.461269332,1982
2031,Men,50,Baseline,0.542230245,0.457769755,1981
2031,Men,51,Baseline,0.544583845,0.455416155,1980
2031,Men,52,Baseline,0.545807098,0.454192902,1979
2031,Men,53,Baseline,0.545921651,0.454078349,1978
2031,Men,54,Baseline,0.544954992,0.455045008,1977
2031,Men,55,Baseline,0.542936195,0.457063805,1976
2031,Men,56,Baseline,0.539883316,0.460116684,1975
2031,Men,57,Baseline,0.535756892,0.464243108,1974
2031,Men,58,Baseline,0.530236961,0.469763039,1973
2031,Men,59,Baseline,0.522318976,0.477681024,1972
2031,Men,60,Baseline,0.515226871,0.484773129,1971
2031,Men,61,Baseline,0.510107227,0.489892773,1970
2031,Men,62,Baseline,0.503876046,0.496123954,1969
2031,Men,63,Baseline,0.495288556,0.504711444,1968
2031,Men,64,Baseline,0.48525901,0.51474099,1967
2031,Men,65,Baseline,0.475889607,0.524110393,1966
2031,Men,66,Baseline,0.461238324,0.538761676,1965
2031,Men,67,Baseline,0.451214014,0.548785986,1964
2031,Men,68,Baseline,0.444573771,0.555426229,1963
2031,Men,69,Baseline,0.43720196,0.56279804,1962
2031,Men,70,Baseline,0.433127213,0.566872787,1961
2031,Men,71,Baseline,0.438503804,0.561496196,1960
2031,Men,72,Baseline,0.438838779,0.561161221,1959
2031,Men,73,Baseline,0.435962151,0.564037849,1958
2031,Men,74,Baseline,0.431540173,0.568459827,1957
2031,Men,75,Baseline,0.426247537,0.573752463,1956
2031,Men,76,Baseline,0.420384338,0.579615662,1955
2031,Men,77,Baseline,0.414069021,0.585930979,1954
2031,Men,78,Baseline,0.407295915,0.592704085,1953
2031,Men,79,Baseline,0.399951449,0.600048551,1952
2031,Men,80,Baseline,0.39190092,0.60809908,1951
2031,Men,81,Baseline,0.383011227,0.616988773,1950
2031,Men,82,Baseline,0.373153682,0.626846318,1949
2031,Men,83,Baseline,0.362211456,0.637788544,1948
2031,Men,84,Baseline,0.350099211,0.649900789,1947
2031,Men,85,Baseline,0.336749125,0.663250875,1946
2031,Men,86,Baseline,0.322103724,0.677896276,1945
2031,Men,87,Baseline,0.306114017,0.693885983,1944
2031,Men,88,Baseline,0.288738003,0.711261997,1943
2031,Men,89,Baseline,0.269939473,0.730060527,1942
2031,Men,90,Baseline,0.249687039,0.750312961,1941
2031,Men,91,Baseline,0.227953361,0.772046639,1940
2031,Men,92,Baseline,0.204714505,0.795285495,1939
2031,Men,93,Baseline,0.179949432,0.820050568,1938
2031,Men,94,Baseline,0.153639568,0.846360432,1937
2031,Men,95,Baseline,0.125768448,0.874231552,1936
2031,Men,96,Baseline,0.096321432,0.903678568,1935
2031,Men,97,Baseline,0.065285449,0.934714551,1934
2031,Men,98,Baseline,0.032648797,0.967351203,1933
2031,Men,99,Baseline,0.032648797,0.967351203,1932
2031,Men,100,Baseline,0.032648797,0.967351203,1931
2031,Women,35,Baseline,0.646246074,0.353753926,1996
2031,Women,36,Baseline,0.641693528,0.358306472,1995
2031,Women,37,Baseline,0.637735528,0.362264472,1994
2031,Women,38,Baseline,0.634368227,0.365631773,1993
2031,Women,39,Baseline,0.631587159,0.368412841,1992
2031,Women,40,Baseline,0.629387093,0.370612907,1991
2031,Women,41,Baseline,0.627761868,0.372238132,1990
2031,Women,42,Baseline,0.626704159,0.373295841,1989
2031,Women,43,Baseline,0.626205187,0.373794813,1988
2031,Women,44,Baseline,0.626254325,0.373745675,1987
2031,Women,45,Baseline,0.626838571,0.373161429,1986
2031,Women,46,Baseline,0.627941842,0.372058158,1985
2031,Women,47,Baseline,0.629543996,0.370456004,1984
2031,Women,48,Baseline,0.631617605,0.368382395,1983
2031,Women,49,Baseline,0.634121372,0.365878628,1982
2031,Women,50,Baseline,0.637005949,0.362994051,1981
2031,Women,51,Baseline,0.640215393,0.359784607,1980
2031,Women,52,Baseline,0.643686608,0.356313392,1979
2031,Women,53,Baseline,0.647354829,0.352645171,1978
2031,Women,54,Baseline,0.651180747,0.348819253,1977
2031,Women,55,Baseline,0.655161347,0.344838653,1976
2031,Women,56,Baseline,0.659364956,0.340635044,1975
2031,Women,57,Baseline,0.664054562,0.335945438,1974
2031,Women,58,Baseline,0.670183621,0.329816379,1973
2031,Women,59,Baseline,0.679691563,0.320308437,1972
2031,Women,60,Baseline,0.68254959,0.31745041,1971
2031,Women,61,Baseline,0.676138972,0.323861028,1970
2031,Women,62,Baseline,0.674474352,0.325525648,1969
2031,Women,63,Baseline,0.675304287,0.324695713,1968
2031,Women,64,Baseline,0.673432483,0.326567517,1967
2031,Women,65,Baseline,0.675201715,0.324798285,1966
2031,Women,66,Baseline,0.686100313,0.313899687,1965
2031,Women,67,Baseline,0.6914946,0.3085054,1964
2031,Women,68,Baseline,0.691984561,0.308015439,1963
2031,Women,69,Baseline,0.693032754,0.306967246,1962
2031,Women,70,Baseline,0.693143195,0.306856805,1961
2031,Women,71,Baseline,0.685644551,0.314355449,1960
2031,Women,72,Baseline,0.680937648,0.319062352,1959
2031,Women,73,Baseline,0.678348274,0.321651726,1958
2031,Women,74,Baseline,0.676641788,0.323358212,1957
2031,Women,75,Baseline,0.675224219,0.324775781,1956
2031,Women,76,Baseline,0.673794206,0.326205794,1955
2031,Women,77,Baseline,0.672209895,0.327790105,1954
2031,Women,78,Baseline,0.670447932,0.329552068,1953
2031,Women,79,Baseline,0.668592638,0.331407362,1952
2031,Women,80,Baseline,0.66675451,0.33324549,1951
2031,Women,81,Baseline,0.66504762,0.33495238,1950
2031,Women,82,Baseline,0.663585881,0.336414119,1949
2031,Women,83,Baseline,0.662475386,0.337524614,1948
2031,Women,84,Baseline,0.66179572,0.33820428,1947
2031,Women,85,Baseline,0.661611402,0.338388598,1946
2031,Women,86,Baseline,0.661977857,0.338022143,1945
2031,Women,87,Baseline,0.662942873,0.337057127,1944
2031,Women,88,Baseline,0.664547813,0.335452187,1943
2031,Women,89,Baseline,0.666828633,0.333171367,1942
2031,Women,90,Baseline,0.669816714,0.330183286,1941
2031,Women,91,Baseline,0.673539562,0.326460438,1940
2031,Women,92,Baseline,0.678021378,0.321978622,1939
2031,Women,93,Baseline,0.683283537,0.316716463,1938
2031,Women,94,Baseline,0.689344987,0.310655013,1937
2031,Women,95,Baseline,0.696222581,0.303777419,1936
2031,Women,96,Baseline,0.703931357,0.296068643,1935
2031,Women,97,Baseline,0.712484777,0.287515223,1934
2031,Women,98,Baseline,0.721894926,0.278105074,1933
2031,Women,99,Baseline,0.732172683,0.267827317,1932
2031,Women,100,Baseline,0.743327868,0.256672132,1931
2032,Men,35,Baseline,0.371266804,0.628733196,1997
2032,Men,36,Baseline,0.391203981,0.608796019,1996
2032,Men,37,Baseline,0.409975977,0.590024023,1995
2032,Men,38,Baseline,0.427581359,0.572418641,1994
2032,Men,39,Baseline,0.444018585,0.555981415,1993
2032,Men,40,Baseline,0.459286013,0.540713987,1992
2032,Men,41,Baseline,0.473381907,0.526618093,1991
2032,Men,42,Baseline,0.48630446,0.51369554,1990
2032,Men,43,Baseline,0.498051832,0.501948168,1989
2032,Men,44,Baseline,0.50862222,0.49137778,1988
2032,Men,45,Baseline,0.51801397,0.48198603,1987
2032,Men,46,Baseline,0.52622576,0.47377424,1986
2032,Men,47,Baseline,0.533256897,0.466743103,1985
2032,Men,48,Baseline,0.539108055,0.460891945,1984
2032,Men,49,Baseline,0.543782951,0.456217049,1983
2032,Men,50,Baseline,0.547288546,0.452711454,1982
2032,Men,51,Baseline,0.549635691,0.450364309,1981
2032,Men,52,Baseline,0.550840185,0.449159815,1980
2032,Men,53,Baseline,0.550923955,0.449076045,1979
2032,Men,54,Baseline,0.549914936,0.450085064,1978
2032,Men,55,Baseline,0.547842754,0.452157246,1977
2032,Men,56,Baseline,0.544725954,0.455274046,1976
2032,Men,57,Baseline,0.54052486,0.45947514,1975
2032,Men,58,Baseline,0.534915338,0.465084662,1974
2032,Men,59,Baseline,0.526877568,0.473122432,1973
2032,Men,60,Baseline,0.519680582,0.480319418,1972
2032,Men,61,Baseline,0.514497881,0.485502119,1971
2032,Men,62,Baseline,0.508185422,0.491814578,1970
2032,Men,63,Baseline,0.49947921,0.50052079,1969
2032,Men,64,Baseline,0.489312721,0.510687279,1968
2032,Men,65,Baseline,0.479835896,0.520164104,1967
2032,Men,66,Baseline,0.46504767,0.53495233,1966
2032,Men,67,Baseline,0.454904638,0.545095362,1965
2032,Men,68,Baseline,0.448183117,0.551816883,1964
2032,Men,69,Baseline,0.440748249,0.559251751,1963
2032,Men,70,Baseline,0.436568622,0.563431378,1962
2032,Men,71,Baseline,0.441825427,0.558174573,1961
2032,Men,72,Baseline,0.442070811,0.557929189,1960
2032,Men,73,Baseline,0.439119512,0.560880488,1959
2032,Men,74,Baseline,0.434633613,0.565366387,1958
2032,Men,75,Baseline,0.429287593,0.570712407,1957
2032,Men,76,Baseline,0.423382034,0.576617966,1956
2032,Men,77,Baseline,0.417035934,0.582964066,1955
2032,Men,78,Baseline,0.410244068,0.589755932,1954
2032,Men,79,Baseline,0.402893147,0.597106853,1953
2032,Men,80,Baseline,0.394848637,0.605151363,1952
2032,Men,81,Baseline,0.385977528,0.614022472,1951
2032,Men,82,Baseline,0.376151164,0.623848836,1950
2032,Men,83,Baseline,0.365252699,0.634747301,1949
2032,Men,84,Baseline,0.353196756,0.646803244,1948
2032,Men,85,Baseline,0.339915457,0.660084543,1947
2032,Men,86,Baseline,0.325351269,0.674648731,1946
2032,Men,87,Baseline,0.309455146,0.690544854,1945
2032,Men,88,Baseline,0.292185031,0.707814969,1944
2032,Men,89,Baseline,0.273504661,0.726495339,1943
2032,Men,90,Baseline,0.253382601,0.746617399,1942
2032,Men,91,Baseline,0.231791464,0.768208536,1941
2032,Men,92,Baseline,0.208707276,0.791292724,1940
2032,Men,93,Baseline,0.184108959,0.815891041,1939
2032,Men,94,Baseline,0.157977903,0.842022097,1938
2032,Men,95,Baseline,0.130297615,0.869702385,1937
2032,Men,96,Baseline,0.101053421,0.898946579,1936
2032,Men,97,Baseline,0.070232227,0.929767773,1935
2032,Men,98,Baseline,0.037822307,0.962177693,1934
2032,Men,99,Baseline,0.003813128,0.996186872,1933
2032,Men,100,Baseline,0.003813128,0.996186872,1932
2032,Women,35,Baseline,0.651717181,0.348282819,1997
2032,Women,36,Baseline,0.647028503,0.352971497,1996
2032,Women,37,Baseline,0.64293727,0.35706273,1995
2032,Women,38,Baseline,0.639439788,0.360560212,1994
2032,Women,39,Baseline,0.636531755,0.363468245,1993
2032,Women,40,Baseline,0.63420813,0.36579187,1992
2032,Women,41,Baseline,0.63246296,0.36753704,1991
2032,Women,42,Baseline,0.631289161,0.368710839,1990
2032,Women,43,Baseline,0.630678219,0.369321781,1989
2032,Women,44,Baseline,0.630619812,0.369380188,1988
2032,Women,45,Baseline,0.631101281,0.368898719,1987
2032,Women,46,Baseline,0.632106928,0.367893072,1986
2032,Women,47,Baseline,0.633617047,0.366382953,1985
2032,Women,48,Baseline,0.635604721,0.364395279,1984
2032,Women,49,Baseline,0.638029283,0.361970717,1983
2032,Women,50,Baseline,0.640842012,0.359157988,1982
2032,Women,51,Baseline,0.64398752,0.35601248,1981
2032,Women,52,Baseline,0.647403162,0.352596838,1980
2032,Women,53,Baseline,0.651024341,0.348975659,1979
2032,Women,54,Baseline,0.654811103,0.345188897,1978
2032,Women,55,Baseline,0.658758987,0.341241013,1977
2032,Women,56,Baseline,0.662934013,0.337065987,1976
2032,Women,57,Baseline,0.667595971,0.332404029,1975
2032,Women,58,Baseline,0.673695897,0.326304103,1974
2032,Women,59,Baseline,0.683186682,0.316813318,1973
2032,Women,60,Baseline,0.686054471,0.313945529,1972
2032,Women,61,Baseline,0.679626696,0.320373304,1971
2032,Women,62,Baseline,0.677932944,0.322067056,1970
2032,Women,63,Baseline,0.678789276,0.321210724,1969
2032,Women,64,Baseline,0.676999615,0.323000385,1968
2032,Women,65,Baseline,0.678705375,0.321294625,1967
2032,Women,66,Baseline,0.689419202,0.310580798,1966
2032,Women,67,Baseline,0.694726632,0.305273368,1965
2032,Women,68,Baseline,0.695111653,0.304888347,1964
2032,Women,69,Baseline,0.695949661,0.304050339,1963
2032,Women,70,Baseline,0.696060101,0.303939899,1962
2032,Women,71,Baseline,0.688771642,0.311228358,1961
2032,Women,72,Baseline,0.68416968,0.31583032,1960
2032,Women,73,Baseline,0.681631277,0.318368723,1959
2032,Women,74,Baseline,0.679954062,0.320045938,1958
2032,Women,75,Baseline,0.678554952,0.321445048,1957
2032,Women,76,Baseline,0.677136562,0.322863438,1956
2032,Women,77,Baseline,0.675558077,0.324441923,1955
2032,Women,78,Baseline,0.673795393,0.326204607,1954
2032,Women,79,Baseline,0.671930636,0.328069364,1953
2032,Women,80,Baseline,0.67007194,0.32992806,1952
2032,Women,81,Baseline,0.66833116,0.33166884,1951
2032,Women,82,Baseline,0.666820146,0.333179854,1950
2032,Women,83,Baseline,0.665643182,0.334356818,1949
2032,Women,84,Baseline,0.664878581,0.335121419,1948
2032,Women,85,Baseline,0.664589877,0.335410123,1947
2032,Women,86,Baseline,0.664831683,0.335168317,1946
2032,Women,87,Baseline,0.665651102,0.334348898,1945
2032,Women,88,Baseline,0.667088924,0.332911076,1944
2032,Women,89,Baseline,0.669180612,0.330819388,1943
2032,Women,90,Baseline,0.671957132,0.328042868,1942
2032,Women,91,Baseline,0.675445626,0.324554374,1941
2032,Women,92,Baseline,0.679669982,0.320330018,1940
2032,Women,93,Baseline,0.684651302,0.315348698,1939
2032,Women,94,Baseline,0.690408295,0.309591705,1938
2032,Women,95,Baseline,0.696957602,0.303042398,1937
2032,Women,96,Baseline,0.704314076,0.295685924,1936
2032,Women,97,Baseline,0.712491013,0.287508987,1935
2032,Women,98,Baseline,0.721500351,0.278499649,1934
2032,Women,99,Baseline,0.731352836,0.268647164,1933
2032,Women,100,Baseline,0.742058172,0.257941828,1932
2033,Men,35,Baseline,0.375266804,0.624733196,1998
2033,Men,36,Baseline,0.395203981,0.604796019,1997
2033,Men,37,Baseline,0.413975977,0.586024023,1996
2033,Men,38,Baseline,0.431581359,0.568418641,1995
2033,Men,39,Baseline,0.448018585,0.551981415,1994
2033,Men,40,Baseline,0.463286013,0.536713987,1993
2033,Men,41,Baseline,0.477381907,0.522618093,1992
2033,Men,42,Baseline,0.49030446,0.50969554,1991
2033,Men,43,Baseline,0.502051832,0.497948168,1990
2033,Men,44,Baseline,0.51262222,0.48737778,1989
2033,Men,45,Baseline,0.52201397,0.47798603,1988
2033,Men,46,Baseline,0.53022576,0.46977424,1987
2033,Men,47,Baseline,0.537256897,0.462743103,1986
2033,Men,48,Baseline,0.543108055,0.456891945,1985
2033,Men,49,Baseline,0.547782951,0.452217049,1984
2033,Men,50,Baseline,0.551288546,0.448711454,1983
2033,Men,51,Baseline,0.553635691,0.446364309,1982
2033,Men,52,Baseline,0.554840185,0.445159815,1981
2033,Men,53,Baseline,0.554923955,0.445076045,1980
2033,Men,54,Baseline,0.553914936,0.446085064,1979
2033,Men,55,Baseline,0.551842754,0.448157246,1978
2033,Men,56,Baseline,0.548725954,0.451274046,1977
2033,Men,57,Baseline,0.54452486,0.45547514,1976
2033,Men,58,Baseline,0.538915338,0.461084662,1975
2033,Men,59,Baseline,0.530877568,0.469122432,1974
2033,Men,60,Baseline,0.523680582,0.476319418,1973
2033,Men,61,Baseline,0.518497881,0.481502119,1972
2033,Men,62,Baseline,0.512185422,0.487814578,1971
2033,Men,63,Baseline,0.50347921,0.49652079,1970
2033,Men,64,Baseline,0.493312721,0.506687279,1969
2033,Men,65,Baseline,0.483848198,0.516151802,1968
2033,Men,66,Baseline,0.4691167,0.5308833,1967
2033,Men,67,Baseline,0.458981982,0.541018018,1966
2033,Men,68,Baseline,0.452249414,0.547750586,1965
2033,Men,69,Baseline,0.444822802,0.555177198,1964
2033,Men,70,Baseline,0.440589464,0.559410536,1963
2033,Men,71,Baseline,0.44570107,0.55429893,1962
2033,Men,72,Baseline,0.445838779,0.554161221,1961
2033,Men,73,Baseline,0.44279933,0.55720067,1960
