Year,Gender,Age,Scenario,Abdominal_obesity,No_abdominal_obesity
2045,Men,48,Baseline,0.588871383,0.411128617
2045,Men,49,Baseline,0.593708188,0.406291812
2045,Men,50,Baseline,0.597339734,0.402660266
2045,Men,51,Baseline,0.599772756,0.400227244
2045,Men,52,Baseline,0.60101864,0.39898136
2045,Men,53,Baseline,0.60109515,0.39890485
2045,Men,54,Baseline,0.60002862,0.39997138
2045,Men,55,Baseline,0.597850304,0.402149696
2045,Men,56,Baseline,0.594585797,0.405414203
2045,Men,57,Baseline,0.590215483,0.409784517
2045,Men,58,Baseline,0.584476482,0.415523518
2045,Men,59,Baseline,0.57645061,0.42354939
2045,Men,60,Baseline,0.568775309,0.431224691
2045,Men,61,Baseline,0.56253031,0.43746969
2045,Men,62,Baseline,0.555411982,0.444588018
2045,Men,63,Baseline,0.545933513,0.454066487
2045,Men,64,Baseline,0.53470944,0.46529056
2045,Men,65,Baseline,0.524429897,0.475570103
2045,Men,66,Baseline,0.509134642,0.490865358
2045,Men,67,Baseline,0.498374175,0.501625825
2045,Men,68,Baseline,0.490867355,0.509132645
2045,Men,69,Baseline,0.482604501,0.517395499
2045,Men,70,Baseline,0.477638557,0.522361443
2045,Men,71,Baseline,0.481727006,0.518272994
2045,Men,72,Baseline,0.48113721,0.51886279
2045,Men,73,Baseline,0.477589365,0.522410635
2045,Men,74,Baseline,0.472658829,0.527341171
2045,Men,75,Baseline,0.466984869,0.533015131
2045,Men,76,Baseline,0.460852364,0.539147636
2045,Men,77,Baseline,0.454374093,0.545625907
2045,Men,78,Baseline,0.447545097,0.552454903
2045,Men,79,Baseline,0.440257998,0.559742002
2045,Men,80,Baseline,0.432385284,0.567614716
2045,Men,81,Baseline,0.423800889,0.576199111
2045,Men,82,Baseline,0.414382874,0.585617126
2045,Men,83,Baseline,0.404020494,0.595979506
2045,Men,84,Baseline,0.39263283,0.60736717
2045,Men,85,Baseline,0.380155549,0.619844451
2045,Men,86,Baseline,0.366534124,0.633465876
2045,Men,87,Baseline,0.351722069,0.648277931
2045,Men,88,Baseline,0.335679524,0.664320476
2045,Men,89,Baseline,0.318372121,0.681627879
2045,Men,90,Baseline,0.299770066,0.700229934
2045,Men,91,Baseline,0.279847402,0.720152598
2045,Men,92,Baseline,0.25858141,0.74141859
2045,Men,93,Baseline,0.235952111,0.764047889
2045,Men,94,Baseline,0.211941867,0.788058133
2045,Men,95,Baseline,0.186535047,0.813464953
2045,Men,96,Baseline,0.159717745,0.840282255
2045,Men,97,Baseline,0.131477549,0.868522451
2045,Men,98,Baseline,0.101803345,0.898196655
2045,Men,99,Baseline,0.070685153,0.929314847
2045,Men,100,Baseline,0.038113981,0.961886019
2045,Women,35,Baseline,0.722489494,0.277510506
2045,Women,36,Baseline,0.71474834,0.28525166
2045,Women,37,Baseline,0.707760799,0.292239201
2045,Women,38,Baseline,0.701522448,0.298477552
2045,Women,39,Baseline,0.696028151,0.303971849
2045,Women,40,Baseline,0.691271907,0.308728093
2045,Women,41,Baseline,0.687246647,0.312753353
2045,Women,42,Baseline,0.683943988,0.316056012
2045,Women,43,Baseline,0.681353891,0.318646109
2045,Women,44,Baseline,0.679464223,0.320535777
2045,Women,45,Baseline,0.678260169,0.321739831
2045,Women,46,Baseline,0.677723428,0.322276572
2045,Women,47,Baseline,0.677831127,0.322168873
2045,Women,48,Baseline,0.678552192,0.321447808
2045,Women,49,Baseline,0.679839952,0.320160048
2045,Women,50,Baseline,0.68163875,0.31836125
2045,Women,51,Baseline,0.683885623,0.316114377
2045,Women,52,Baseline,0.686509715,0.313490285
2045,Women,53,Baseline,0.689438545,0.310561455
2045,Women,54,Baseline,0.692628771,0.307371229
2045,Women,55,Baseline,0.696078285,0.303921715
2045,Women,56,Baseline,0.699865394,0.300134606
2045,Women,57,Baseline,0.704286595,0.295713405
2045,Women,58,Baseline,0.710408839,0.289591161
2045,Women,59,Baseline,0.720386477,0.279613523
2045,Women,60,Baseline,0.723150142,0.276849858
2045,Women,61,Baseline,0.716198297,0.283801703
2045,Women,62,Baseline,0.71408216,0.28591784
2045,Women,63,Baseline,0.71456908,0.28543092
2045,Women,64,Baseline,0.712308534,0.287691466
2045,Women,65,Baseline,0.713442643,0.286557357
2045,Women,66,Baseline,0.723305216,0.276694784
2045,Women,67,Baseline,0.728113352,0.271886648
2045,Women,68,Baseline,0.728022274,0.271977726
2045,Women,69,Baseline,0.72812667,0.27187333
2045,Women,70,Baseline,0.728095323,0.271904677
2045,Women,71,Baseline,0.721187449,0.278812551
2045,Women,72,Baseline,0.716865777,0.283134223
2045,Women,73,Baseline,0.714594642,0.285405358
2045,Women,74,Baseline,0.713232052,0.286767948
2045,Women,75,Baseline,0.712216475,0.287783525
2045,Women,76,Baseline,0.711258972,0.288741028
2045,Women,77,Baseline,0.710221355,0.289778645
2045,Women,78,Baseline,0.709078469,0.290921531
2045,Women,79,Baseline,0.707908329,0.292091671
2045,Women,80,Baseline,0.706814517,0.293185483
2045,Women,81,Baseline,0.70590454,0.29409546
2045,Women,82,Baseline,0.705286157,0.294713843
2045,Women,83,Baseline,0.705060018,0.294939982
2045,Women,84,Baseline,0.705301847,0.294698153
2045,Women,85,Baseline,0.706073159,0.293926841
2045,Women,86,Baseline,0.707426879,0.292573121
2045,Women,87,Baseline,0.70940869,0.29059131
2045,Women,88,Baseline,0.712058172,0.287941828
2045,Women,89,Baseline,0.71540976,0.28459024
2045,Women,90,Baseline,0.71949353,0.28050647
2045,Women,91,Baseline,0.724335856,0.275664144
2045,Women,92,Baseline,0.72995996,0.27004004
2045,Women,93,Baseline,0.736386358,0.263613642
2045,Women,94,Baseline,0.743633245,0.256366755
2045,Women,95,Baseline,0.75171681,0.24828319
2045,Women,96,Baseline,0.760651503,0.239348497
2045,Women,97,Baseline,0.770450263,0.229549737
2045,Women,98,Baseline,0.781124709,0.218875291
2045,Women,99,Baseline,0.792685302,0.207314698
2045,Women,100,Baseline,0.805141487,0.194858513
2046,Men,35,Baseline,0.422052982,0.577947018
2046,Men,36,Baseline,0.442237082,0.557762918
2046,Men,37,Baseline,0.461253597,0.538746403
2046,Men,38,Baseline,0.479100419,0.520899581
2046,Men,39,Baseline,0.495775241,0.504224759
2046,Men,40,Baseline,0.511275545,0.488724455
2046,Men,41,Baseline,0.525598585,0.474401415
2046,Men,42,Baseline,0.538741386,0.461258614
2046,Men,43,Baseline,0.550700752,0.449299248
2046,Men,44,Baseline,0.561473288,0.438526712
2046,Men,45,Baseline,0.571055464,0.428944536
2046,Men,46,Baseline,0.579443727,0.420556273
2046,Men,47,Baseline,0.586634709,0.413365291
2046,Men,48,Baseline,0.592625648,0.407374352
2046,Men,49,Baseline,0.597415421,0.402584579
2046,Men,50,Baseline,0.601005522,0.398994478
2046,Men,51,Baseline,0.603400975,0.396599025
2046,Men,52,Baseline,0.604611452,0.395388548
2046,Men,53,Baseline,0.604653308,0.395346692
2046,Men,54,Baseline,0.603552925,0.396447075
2046,Men,55,Baseline,0.601343248,0.398656752
2046,Men,56,Baseline,0.59805392,0.40194608
2046,Men,57,Baseline,0.593674075,0.406325925
2046,Men,58,Baseline,0.587961471,0.412038529
2046,Men,59,Baseline,0.580017742,0.419982258
2046,Men,60,Baseline,0.572291271,0.427708729
2046,Men,61,Baseline,0.56591823,0.43408177
2046,Men,62,Baseline,0.558721358,0.441278642
2046,Men,63,Baseline,0.5491269,0.4508731
2046,Men,64,Baseline,0.5377009,0.4622991
2046,Men,65,Baseline,0.527355343,0.472644657
2046,Men,66,Baseline,0.512068345,0.487931655
2046,Men,67,Baseline,0.501296831,0.498703169
2046,Men,68,Baseline,0.493798324,0.506201676
2046,Men,69,Baseline,0.485592199,0.514407801
2046,Men,70,Baseline,0.480650859,0.519349141
2046,Men,71,Baseline,0.484796037,0.515203963
2046,Men,72,Baseline,0.484214554,0.515785446
2046,Men,73,Baseline,0.480643699,0.519356301
2046,Men,74,Baseline,0.475669587,0.524330413
2046,Men,75,Baseline,0.469935113,0.530064887
2046,Men,76,Baseline,0.463726483,0.536273517
2046,Men,77,Baseline,0.457156821,0.542843179
2046,Men,78,Baseline,0.450220918,0.549779082
2046,Men,79,Baseline,0.442810664,0.557189336
2046,Men,80,Baseline,0.434797761,0.565202239
2046,Men,81,Baseline,0.426055403,0.573944597
2046,Men,82,Baseline,0.416460962,0.583539038
2046,Men,83,Baseline,0.405903093,0.594096907
2046,Men,84,Baseline,0.39430045,0.60569955
2046,Men,85,Baseline,0.381588374,0.618411626
2046,Men,86,Baseline,0.367712066,0.632287934
2046,Men,87,Baseline,0.352624812,0.647375188
2046,Men,88,Baseline,0.336286561,0.663713439
2046,Men,89,Baseline,0.318662781,0.681337219
2046,Men,90,Baseline,0.299723538,0.700276462
2046,Men,91,Baseline,0.279442757,0.720557243
2046,Men,92,Baseline,0.257797611,0.742202389
2046,Men,93,Baseline,0.234768032,0.765231968
2046,Men,94,Baseline,0.210336303,0.789663697
2046,Men,95,Baseline,0.18448672,0.81551328
2046,Men,96,Baseline,0.157205318,0.842794682
2046,Men,97,Baseline,0.128479627,0.871520373
2046,Men,98,Baseline,0.098298487,0.901701513
2046,Men,99,Baseline,0.06665187,0.93334813
2046,Men,100,Baseline,0.033530749,0.966469251
2046,Women,35,Baseline,0.726390316,0.273609684
2046,Women,36,Baseline,0.718611986,0.281388014
2046,Women,37,Baseline,0.711581487,0.288418513
2046,Women,38,Baseline,0.705294532,0.294705468
2046,Women,39,Baseline,0.699746141,0.300253859
2046,Women,40,Baseline,0.694930491,0.305069509
2046,Women,41,Baseline,0.690840716,0.309159284
2046,Women,42,Baseline,0.687468667,0.312531333
2046,Women,43,Baseline,0.684804576,0.315195424
2046,Women,44,Baseline,0.682836627,0.317163373
2046,Women,45,Baseline,0.681550371,0.318449629
2046,Women,46,Baseline,0.680927948,0.319072052
2046,Women,47,Baseline,0.680947,0.319053
2046,Women,48,Baseline,0.681577113,0.318422887
2046,Women,49,Baseline,0.682772526,0.317227474
2046,Women,50,Baseline,0.684478598,0.315521402
2046,Women,51,Baseline,0.68663343,0.31336657
2046,Women,52,Baseline,0.689167263,0.310832737
2046,Women,53,Baseline,0.692008571,0.307991429
2046,Women,54,Baseline,0.695114165,0.304885835
2046,Women,55,Baseline,0.698481143,0.301518857
2046,Women,56,Baseline,0.702185576,0.297814424
2046,Women,57,Baseline,0.706518627,0.293481373
2046,Women,58,Baseline,0.712533196,0.287466804
2046,Women,59,Baseline,0.722365635,0.277634365
2046,Women,60,Baseline,0.725075589,0.274924411
2046,Women,61,Baseline,0.718132001,0.281867999
2046,Women,62,Baseline,0.716004816,0.283995184
2046,Women,63,Baseline,0.71650005,0.28349995
2046,Women,64,Baseline,0.714296232,0.285703768
2046,Women,65,Baseline,0.715442643,0.284557357
2046,Women,66,Baseline,0.725305216,0.274694784
2046,Women,67,Baseline,0.730113352,0.269886648
2046,Women,68,Baseline,0.730022274,0.269977726
2046,Women,69,Baseline,0.73012667,0.26987333
2046,Women,70,Baseline,0.730083021,0.269916979
2046,Women,71,Baseline,0.723118418,0.276881582
2046,Women,72,Baseline,0.718788433,0.281211567
2046,Women,73,Baseline,0.716540308,0.283459692
2046,Women,74,Baseline,0.715221294,0.284778706
2046,Women,75,Baseline,0.71426623,0.28573377
2046,Women,76,Baseline,0.713384853,0.286615147
2046,Women,77,Baseline,0.712438627,0.287561373
2046,Women,78,Baseline,0.711402648,0.288597352
2046,Women,79,Baseline,0.710355663,0.289644337
2046,Women,80,Baseline,0.709402041,0.290597959
2046,Women,81,Baseline,0.708650027,0.291349973
2046,Women,82,Baseline,0.708208069,0.291791931
2046,Women,83,Baseline,0.708177419,0.291822581
2046,Women,84,Baseline,0.708634226,0.291365774
2046,Women,85,Baseline,0.709640334,0.290359666
2046,Women,86,Baseline,0.711248938,0.288751062
2046,Women,87,Baseline,0.713505947,0.286494053
2046,Women,88,Baseline,0.716451136,0.283548864
2046,Women,89,Baseline,0.7201191,0.2798809
2046,Women,90,Baseline,0.724540057,0.275459943
2046,Women,91,Baseline,0.729740502,0.270259498
2046,Women,92,Baseline,0.735743759,0.264256241
2046,Women,93,Baseline,0.742570436,0.257429564
2046,Women,94,Baseline,0.750238809,0.249761191
2046,Women,95,Baseline,0.758765136,0.241234864
2046,Women,96,Baseline,0.76816393,0.23183607
2046,Women,97,Baseline,0.778448184,0.221551816
2046,Women,98,Baseline,0.789629567,0.210370433
2046,Women,99,Baseline,0.801718584,0.198281416
2046,Women,100,Baseline,0.814724719,0.185275281
2047,Men,35,Baseline,0.422150475,0.577849525
2047,Men,36,Baseline,0.442699781,0.557300219
2047,Men,37,Baseline,0.462059825,0.537940175
2047,Men,38,Baseline,0.480228708,0.519771292
2047,Men,39,Baseline,0.497204355,0.502795645
2047,Men,40,Baseline,0.512984505,0.487015495
2047,Men,41,Baseline,0.527566709,0.472433291
2047,Men,42,Baseline,0.540948324,0.459051676
2047,Men,43,Baseline,0.553126528,0.446873472
2047,Men,44,Baseline,0.564098354,0.435901646
2047,Men,45,Baseline,0.573860756,0.426139244
2047,Men,46,Baseline,0.582410734,0.417589266
2047,Men,47,Baseline,0.589745545,0.410254455
2047,Men,48,Baseline,0.595863171,0.404136829
2047,Men,49,Baseline,0.600763429,0.399236571
2047,Men,50,Baseline,0.604448766,0.395551234
2047,Men,51,Baseline,0.606925089,0.393074911
2047,Men,52,Baseline,0.608202826,0.391797174
2047,Men,53,Baseline,0.608298727,0.391701273
2047,Men,54,Baseline,0.607238432,0.392761568
2047,Men,55,Baseline,0.605052986,0.394947014
2047,Men,56,Baseline,0.601768825,0.398231175
2047,Men,57,Baseline,0.597370171,0.402629829
2047,Men,58,Baseline,0.591609074,0.408390926
2047,Men,59,Baseline,0.583599716,0.416400284
2047,Men,60,Baseline,0.575804692,0.424195308
2047,Men,61,Baseline,0.569212565,0.430787435
2047,Men,62,Baseline,0.561870574,0.438129426
2047,Men,63,Baseline,0.55222397,0.44777603
2047,Men,64,Baseline,0.54075207,0.45924793
2047,Men,65,Baseline,0.530304173,0.469695827
2047,Men,66,Baseline,0.514971276,0.485028724
2047,Men,67,Baseline,0.504147615,0.495852385
2047,Men,68,Baseline,0.496503989,0.503496011
2047,Men,69,Baseline,0.488078778,0.511921222
2047,Men,70,Baseline,0.483068884,0.516931116
2047,Men,71,Baseline,0.487148433,0.512851567
2047,Men,72,Baseline,0.486518457,0.513481543
2047,Men,73,Baseline,0.482928794,0.517071206
2047,Men,74,Baseline,0.477959849,0.522040151
2047,Men,75,Baseline,0.472249606,0.527750394
2047,Men,76,Baseline,0.466081064,0.533918936
2047,Men,77,Baseline,0.459565446,0.540434554
2047,Men,78,Baseline,0.452696803,0.547303197
2047,Men,79,Baseline,0.445367419,0.554632581
2047,Men,80,Baseline,0.437449753,0.562550247
2047,Men,81,Baseline,0.428817879,0.571182121
2047,Men,82,Baseline,0.419350126,0.580649874
2047,Men,83,Baseline,0.408936086,0.591063914
2047,Men,84,Baseline,0.397495158,0.602504842
2047,Men,85,Baseline,0.384963309,0.615036691
2047,Men,86,Baseline,0.371286291,0.628713709
2047,Men,87,Baseline,0.356417875,0.643582125
2047,Men,88,Baseline,0.340318437,0.659681563
2047,Men,89,Baseline,0.32295382,0.67704618
2047,Men,90,Baseline,0.304294425,0.695705575
2047,Men,91,Baseline,0.284314467,0.715685533
2047,Men,92,Baseline,0.262991382,0.737008618
2047,Men,93,Baseline,0.240305334,0.759694666
2047,Men,94,Baseline,0.21623881,0.78376119
2047,Men,95,Baseline,0.190776294,0.809223706
2047,Men,96,Baseline,0.163903984,0.836096016
2047,Men,97,Baseline,0.135609563,0.864390437
2047,Men,98,Baseline,0.105882001,0.894117999
2047,Men,99,Baseline,0.074711395,0.925288605
2047,Men,100,Baseline,0.042088824,0.957911176
2047,Women,35,Baseline,0.73299588,0.26700412
2047,Women,36,Baseline,0.724796064,0.275203936
2047,Women,37,Baseline,0.717365285,0.282634715
2047,Women,38,Baseline,0.710699177,0.289300823
2047,Women,39,Baseline,0.704792669,0.295207331
2047,Women,40,Baseline,0.699639831,0.300360169
2047,Women,41,Baseline,0.69523368,0.30476632
2047,Women,42,Baseline,0.691565924,0.308434076
2047,Women,43,Baseline,0.688626634,0.311373366
2047,Women,44,Baseline,0.686403801,0.313596199
2047,Women,45,Baseline,0.684882751,0.315117249
2047,Women,46,Baseline,0.684045349,0.315954651
2047,Women,47,Baseline,0.683868912,0.316131088
2047,Women,48,Baseline,0.684322599,0.315677401
2047,Women,49,Baseline,0.685360049,0.314639951
2047,Women,50,Baseline,0.686925932,0.313074068
2047,Women,51,Baseline,0.68895761,0.31104239
2047,Women,52,Baseline,0.691384535,0.308615465
2047,Women,53,Baseline,0.694134453,0.305865547
2047,Women,54,Baseline,0.697163921,0.302836079
2047,Women,55,Baseline,0.700470384,0.299529616
2047,Women,56,Baseline,0.704131242,0.295868758
2047,Women,57,Baseline,0.708441283,0.291558717
2047,Women,58,Baseline,0.714464165,0.285535835
2047,Women,59,Baseline,0.724353333,0.275646667
2047,Women,60,Baseline,0.727075589,0.272924411
2047,Women,61,Baseline,0.720132001,0.279867999
2047,Women,62,Baseline,0.718004816,0.281995184
2047,Women,63,Baseline,0.71850005,0.28149995
2047,Women,64,Baseline,0.716296232,0.283703768
2047,Women,65,Baseline,0.717442643,0.282557357
2047,Women,66,Baseline,0.727305216,0.272694784
2047,Women,67,Baseline,0.732113352,0.267886648
2047,Women,68,Baseline,0.732022274,0.267977726
2047,Women,69,Baseline,0.73212667,0.26787333
2047,Women,70,Baseline,0.732083021,0.267916979
2047,Women,71,Baseline,0.725118418,0.274881582
2047,Women,72,Baseline,0.720788433,0.279211567
2047,Women,73,Baseline,0.718540308,0.281459692
2047,Women,74,Baseline,0.717221294,0.282778706
2047,Women,75,Baseline,0.71626623,0.28373377
2047,Women,76,Baseline,0.715384853,0.284615147
2047,Women,77,Baseline,0.714438627,0.285561373
2047,Women,78,Baseline,0.713402648,0.286597352
2047,Women,79,Baseline,0.712355663,0.287644337
2047,Women,80,Baseline,0.711402041,0.288597959
2047,Women,81,Baseline,0.710650027,0.289349973
2047,Women,82,Baseline,0.710208069,0.289791931
2047,Women,83,Baseline,0.710177419,0.289822581
2047,Women,84,Baseline,0.710634226,0.289365774
2047,Women,85,Baseline,0.711640334,0.288359666
2047,Women,86,Baseline,0.713248938,0.286751062
2047,Women,87,Baseline,0.715505947,0.284494053
2047,Women,88,Baseline,0.718451136,0.281548864
2047,Women,89,Baseline,0.7221191,0.2778809
2047,Women,90,Baseline,0.726540057,0.273459943
2047,Women,91,Baseline,0.731740502,0.268259498
2047,Women,92,Baseline,0.737743759,0.262256241
2047,Women,93,Baseline,0.744570436,0.255429564
2047,Women,94,Baseline,0.752238809,0.247761191
2047,Women,95,Baseline,0.760765136,0.239234864
2047,Women,96,Baseline,0.77016393,0.22983607
2047,Women,97,Baseline,0.780448184,0.219551816
2047,Women,98,Baseline,0.791629567,0.208370433
2047,Women,99,Baseline,0.803718584,0.196281416
2047,Women,100,Baseline,0.816724719,0.183275281
2048,Men,35,Baseline,0.425150475,0.574849525
2048,Men,36,Baseline,0.445699781,0.554300219
2048,Men,37,Baseline,0.465059825,0.534940175
2048,Men,38,Baseline,0.483228708,0.516771292
2048,Men,39,Baseline,0.500204355,0.499795645
2048,Men,40,Baseline,0.515984505,0.484015495
2048,Men,41,Baseline,0.530566709,0.469433291
2048,Men,42,Baseline,0.543948324,0.456051676
2048,Men,43,Baseline,0.556126528,0.443873472
2048,Men,44,Baseline,0.567098354,0.432901646
2048,Men,45,Baseline,0.576860756,0.423139244
2048,Men,46,Baseline,0.585410734,0.414589266
2048,Men,47,Baseline,0.592745545,0.407254455
2048,Men,48,Baseline,0.598863171,0.401136829
2048,Men,49,Baseline,0.603763429,0.396236571
2048,Men,50,Baseline,0.607448766,0.392551234
2048,Men,51,Baseline,0.609925089,0.390074911
2048,Men,52,Baseline,0.611202826,0.388797174
2048,Men,53,Baseline,0.611298727,0.388701273
2048,Men,54,Baseline,0.610238432,0.389761568
2048,Men,55,Baseline,0.608052986,0.391947014
2048,Men,56,Baseline,0.604768825,0.395231175
2048,Men,57,Baseline,0.600370171,0.399629829
2048,Men,58,Baseline,0.594609074,0.405390926
2048,Men,59,Baseline,0.586599716,0.413400284
2048,Men,60,Baseline,0.578816994,0.421183006
2048,Men,61,Baseline,0.572281596,0.427718404
2048,Men,62,Baseline,0.564947918,0.435052082
2048,Men,63,Baseline,0.555290266,0.444709734
2048,Men,64,Baseline,0.543826623,0.456173377
2048,Men,65,Baseline,0.533312714,0.466687286
2048,Men,66,Baseline,0.517777888,0.482222112
2048,Men,67,Baseline,0.506838239,0.493161761
2048,Men,68,Baseline,0.49911607,0.50088393
2048,Men,69,Baseline,0.490562816,0.509437184
2048,Men,70,Baseline,0.485501753,0.514498247
2048,Men,71,Baseline,0.489663444,0.510336556
2048,Men,72,Baseline,0.489059866,0.510940134
2048,Men,73,Baseline,0.485460671,0.514539329
2048,Men,74,Baseline,0.480466905,0.519533095
2048,Men,75,Baseline,0.474725302,0.525274698
2048,Men,76,Baseline,0.468522906,0.531477094
2048,Men,77,Baseline,0.461972635,0.538027365
2048,Men,78,Baseline,0.455068585,0.544931415
2048,Men,79,Baseline,0.447701631,0.552298369
2048,Men,80,Baseline,0.43974252,0.56025748
2048,Men,81,Baseline,0.431063614,0.568936386
2048,Men,82,Baseline,0.421541569,0.578458431
2048,Men,83,Baseline,0.411064448,0.588935552
2048,Men,84,Baseline,0.399550525,0.600449475
2048,Men,85,Baseline,0.386934868,0.613065132
2048,Men,86,Baseline,0.373162463,0.626837537
2048,Men,87,Baseline,0.358186426,0.641813574
2048,Men,88,Baseline,0.34196657,0.65803343
2048,Men,89,Baseline,0.324468252,0.675531748
2048,Men,90,Baseline,0.305661449,0.694338551
2048,Men,91,Baseline,0.285520009,0.714479991
2048,Men,92,Baseline,0.264021042,0.735978958
2048,Men,93,Baseline,0.241144427,0.758855573
2048,Men,94,Baseline,0.216872403,0.783127597
2048,Men,95,Baseline,0.191189228,0.808810772
2048,Men,96,Baseline,0.164080901,0.835919099
2048,Men,97,Baseline,0.135534927,0.864465073
2048,Men,98,Baseline,0.105540119,0.894459881
2048,Men,99,Baseline,0.074086428,0.925913572
2048,Men,100,Baseline,0.041164807,0.958835193
2048,Women,35,Baseline,0.734657544,0.265342456
2048,Women,36,Baseline,0.726636538,0.273363462
2048,Women,37,Baseline,0.719372515,0.280627485
2048,Women,38,Baseline,0.712861074,0.287138926
2048,Women,39,Baseline,0.707097107,0.292902893
2048,Women,40,Baseline,0.702074642,0.297925358
2048,Women,41,Baseline,0.697786652,0.302213348
2048,Women,42,Baseline,0.694224795,0.305775205
2048,Women,43,Baseline,0.691379089,0.308620911
2048,Women,44,Baseline,0.68923747,0.31076253
2048,Women,45,Baseline,0.687785206,0.312214794
2048,Women,46,Baseline,0.687004105,0.312995895
2048,Women,47,Baseline,0.68687143,0.31312857
2048,Women,48,Baseline,0.687356298,0.312643702
2048,Women,49,Baseline,0.688412332,0.311587668
2048,Women,50,Baseline,0.689984234,0.310015766
2048,Women,51,Baseline,0.692009457,0.307990543
2048,Women,52,Baseline,0.694417622,0.305582378
2048,Women,53,Baseline,0.697136756,0.302863244
2048,Women,54,Baseline,0.700123865,0.299876135
2048,Women,55,Baseline,0.703376944,0.296623056
2048,Women,56,Baseline,0.706973881,0.293026119
2048,Women,57,Baseline,0.71120925,0.28879075
2048,Women,58,Baseline,0.717142542,0.282857458
2048,Women,59,Baseline,0.726911924,0.273088076
2048,Women,60,Baseline,0.729516998,0.270483002
2048,Women,61,Baseline,0.722453624,0.277546376
2048,Women,62,Baseline,0.720236848,0.279763152
2048,Women,63,Baseline,0.720624407,0.279375593
2048,Women,64,Baseline,0.718275389,0.281724611
2048,Women,65,Baseline,0.719368089,0.280631911
2048,Women,66,Baseline,0.729238919,0.270761081
2048,Women,67,Baseline,0.734036008,0.265963992
2048,Women,68,Baseline,0.733953243,0.266046757
2048,Women,69,Baseline,0.734114368,0.265885632
2048,Women,70,Baseline,0.734083021,0.265916979
2048,Women,71,Baseline,0.727118418,0.272881582
2048,Women,72,Baseline,0.722788433,0.277211567
2048,Women,73,Baseline,0.720540308,0.279459692
2048,Women,74,Baseline,0.719221294,0.280778706
2048,Women,75,Baseline,0.71826623,0.28173377
2048,Women,76,Baseline,0.717384853,0.282615147
2048,Women,77,Baseline,0.716438627,0.283561373
2048,Women,78,Baseline,0.715402648,0.284597352
2048,Women,79,Baseline,0.714355663,0.285644337
2048,Women,80,Baseline,0.713402041,0.286597959
2048,Women,81,Baseline,0.712650027,0.287349973
2048,Women,82,Baseline,0.712208069,0.287791931
2048,Women,83,Baseline,0.712177419,0.287822581
2048,Women,84,Baseline,0.712634226,0.287365774
2048,Women,85,Baseline,0.713640334,0.286359666
2048,Women,86,Baseline,0.715248938,0.284751062
2048,Women,87,Baseline,0.717505947,0.282494053
2048,Women,88,Baseline,0.720451136,0.279548864
2048,Women,89,Baseline,0.7241191,0.2758809
2048,Women,90,Baseline,0.728540057,0.271459943
2048,Women,91,Baseline,0.733740502,0.266259498
2048,Women,92,Baseline,0.739743759,0.260256241
2048,Women,93,Baseline,0.746570436,0.253429564
2048,Women,94,Baseline,0.754238809,0.245761191
2048,Women,95,Baseline,0.762765136,0.237234864
2048,Women,96,Baseline,0.77216393,0.22783607
2048,Women,97,Baseline,0.782448184,0.217551816
2048,Women,98,Baseline,0.793629567,0.206370433
2048,Women,99,Baseline,0.805718584,0.194281416
2048,Women,100,Baseline,0.818724719,0.181275281
2049,Men,35,Baseline,0.433094375,0.566905625
2049,Men,36,Baseline,0.453043386,0.546956614
2049,Men,37,Baseline,0.471836395,0.528163605
2049,Men,38,Baseline,0.489471457,0.510528543
2049,Men,39,Baseline,0.505946444,0.494053556
2049,Men,40,Baseline,0.521259034,0.478740966
2049,Men,41,Baseline,0.5354067,0.4645933
2049,Men,42,Baseline,0.54838671,0.45161329
2049,Men,43,Baseline,0.560196131,0.439803869
2049,Men,44,Baseline,0.57083186,0.42916814
2049,Men,45,Baseline,0.580290681,0.419709319
2049,Men,46,Baseline,0.588569379,0.411430621
2049,Men,47,Baseline,0.595664938,0.404335062
2049,Men,48,Baseline,0.60157496,0.39842504
2049,Men,49,Baseline,0.606298669,0.393701331
2049,Men,50,Baseline,0.609837799,0.390162201
2049,Men,51,Baseline,0.612197422,0.387802578
2049,Men,52,Baseline,0.613387012,0.386612988
2049,Men,53,Baseline,0.613422305,0.386577695
2049,Men,54,Baseline,0.612328243,0.387671757
2049,Men,55,Baseline,0.610135669,0.389864331
2049,Men,56,Baseline,0.606871852,0.393128148
2049,Men,57,Baseline,0.60252486,0.39747514
2049,Men,58,Baseline,0.596861667,0.403138333
2049,Men,59,Baseline,0.589028823,0.410971177
2049,Men,60,Baseline,0.581375585,0.418624415
2049,Men,61,Baseline,0.574959973,0.425040027
2049,Men,62,Baseline,0.567715886,0.432284114
2049,Men,63,Baseline,0.558165909,0.441834091
2049,Men,64,Baseline,0.546847465,0.453152535
2049,Men,65,Baseline,0.536399569,0.463600431
2049,Men,66,Baseline,0.520913215,0.479086785
2049,Men,67,Baseline,0.509992927,0.490007073
2049,Men,68,Baseline,0.502251396,0.497748604
2049,Men,69,Baseline,0.493649671,0.506350329
2049,Men,70,Baseline,0.488510293,0.511489707
2049,Men,71,Baseline,0.492470056,0.507529944
2049,Men,72,Baseline,0.491750489,0.508249511
2049,Men,73,Baseline,0.488086156,0.511913844
2049,Men,74,Baseline,0.483053289,0.516946711
2049,Men,75,Baseline,0.477289662,0.522710338
2049,Men,76,Baseline,0.47107876,0.52892124
2049,Men,77,Baseline,0.46453236,0.53546764
